ALE,Laurel fresco,2,hoja,2,2,6,0.2,0.2,1.4,0.0
ALE,Laurel troceado,2,cucharadita,2,2,6,0.2,0.2,1.4,0.0
ALE,Levadura comprimida, 1/2,sobre,9,9,9,0.7,0.2,1.6,2.5
ALE,Levadura en polvo, 1/4,sobre,2,2,5,0.7,0.1,0.7,1.0
ALE,Levadura fresca,2,g,2,2,5,0.9,0.0,0.9,2.1
ALE,Levadura seca, 1/2,sobre,4,4,11,1.4,0.2,1.4,2.0
ALE,Limón, 1/2,pieza,34,34,10,0.3,0.1,3.6,0.5
ALE,Limón agrio, 1/2,pieza,14,9,2,0.1,0.0,0.9,0.3
ALE,Limón sin semilla , 1/2,pieza,18,11,2,0.1,0.0,1.2,0.3
ALE,Manzanilla fresca,10,G,10,10,4,0.2,0.2,0.7,0.0
ALE,Manzanilla seca,1,bolsa,2,2,0,0.0,0.0,0.0,0.0
ALE,Mejorana,1,cucharadita,1,1,3,0.1,0.1,0.6,1.0
ALE,Menta,1,cucharadita,1,1,5,0.0,0.0,0.5,5.0
ALE,Menta fresca,1,cucharadita,1,1,1,0.1,0.0,0.2,0.0
ALE,Menta molida,1,cucharadita,2,2,6,0.2,0.2,1.2,2.0
ALE,Monster Lo-Carb Energía, 1/3,lata,158,158,7,0.0,0.0,2.0,118.8
ALE,Mostaza,1,cucharadita,5,5,5,0.3,0.3,0.3,65.0
ALE,Mostaza Dijón,1,cucharadita,5,5,5,0.3,0.3,0.3,65.0
ALE,Mostaza en polvo,1,cucharadita,3,3,9,0.5,0.6,0.3,0.3
ALE,Nuez moscada,1,cucharadita,2,2,10,0.1,0.7,1.0,0.0
ALE,Nuez moscada molida,1,cucharadita,2,2,10,0.1,0.7,1.0,0.0
ALE,Nutra sweet,1,sobre,1,1,0,0.0,0.0,0.0,0.0
ALE,Orange crush diet, 1/2,lata,178,178,10,0.0,0.0,2.5,22.2
ALE,Orégano ,1,cucharadita,2,2,6,0.2,0.2,1.3,0.0
ALE,Orégano molido,1,cucharadita,2,2,5,0.2,0.2,1.0,0.0
ALE,Orégano troceado,1,cucharadita,2,2,6,0.2,0.2,1.3,0.0
ALE,Paprika,1,cucharadita,2,2,6,0.3,0.3,1.1,1.0
ALE,Pepsi de dieta,1,lata,355,355,4,0.0,0.0,0.0,34.5
ALE,Pepsi Max,1,lata,355,355,4,0.0,0.0,0.0,34.5
ALE,Perejíl deshidratado,1,cucharada,3,3,9,0.6,0.0,1.5,15.0
ALE,Pimentón,1,cucharadita,2,2,6,0.3,0.3,1.1,1.0
ALE,Pimienta,1,cucharadita,2,2,5,0.2,0.1,1.3,1.0
ALE,Pimienta blanca,1,cucharadita,2,2,6,0.2,0.0,1.4,0.0
ALE,Pimienta blanca en polvo,1,cucharadita,2,2,6,0.2,0.0,1.4,0.0
ALE,Pimienta blanaca entera,1,cucharadita,4,4,9,0.4,0.2,2.3,1.8
ALE,Pimienta blanaca molida,1,cucharadita,2,2,6,0.2,0.0,1.4,0.0
ALE,Pimienta de cayena,1,cucharadita,2,2,6,0.2,0.3,1.1,1.0
ALE,Pimienta de tabasco,1,cucharadita,2,2,6,0.2,0.3,1.1,1.0
ALE,Pimienta gorda,1,cucharadita,4,4,9,0.4,0.2,2.3,1.8
ALE,Pimienta molida,1,cucharadita,2,2,5,0.2,0.1,1.3,1.0
ALE,Pimienta negra,1,cucharadita,2,2,5,0.2,0.1,1.3,1.0
ALE,Pimienta negra en polvo,1,cucharadita,2,2,5,0.2,0.1,1.3,1.0
ALE,Pimienta negra entera,1,cucharadita,4,4,9,0.4,0.2,2.3,1.8
ALE,Pimienta nagra molida,1,cucharadita,2,2,5,0.2,0.1,1.3,1.0
ALE,Pimienta roja,1,cucharadita,2,2,6,0.2,0.3,1.1,1.0
ALE,Pimienta verde,1,cucharadita,2,2,6,0.2,0.0,1.4,0.0
